ISP_name,review_by,review_id,location,cost,installation_time,pre_sales_information,install_co-ordination,connection_reliability,tech_support,services,value_for_money,date
Ebox,jeanc1  ,84960,G2C0E5,57,45,100,100,100,,100,100,2012-06-24
Ebox,fbjean  ,84976,"Quebec, QC, Canada",25,,100,100,100,50,50,100,2012-06-24
Ebox,eiffel  ,84975,J7H0C1,46,7,100,100,100,75,75,100,2012-06-24
Ebox,dli2k3  ,84973,"Pierrefonds, QC, Canada",,,100,100,100,100,100,100,2012-06-24
Ebox,sbeaudette  ,84958,"Gatineau, QC, Canada",57,4,100,100,100,100,100,100,2012-06-24
Ebox,Victor Hugo  ,84971,"Sainte-Julie, QC, Canada",,,50,75,100,0,75,100,2012-06-24
Ebox,Tibo5  ,84969,"Saint-Amable, QC, Canada",,,100,100,100,100,100,,2012-06-24
Ebox,vd4  ,84965,"Montreal, QC, Canada",42,14,100,100,100,100,100,75,2012-06-24
Ebox,fabpsx  ,84963,"Chicoutimi, QC, Canada",42,5,100,75,100,100,100,100,2012-06-24
Ebox,grosraton  ,84956,undisclosed location,,,100,100,100,100,100,100,2012-06-24
Ebox,trillian  ,84962,undisclosed location,,,75,50,100,100,75,75,2012-06-24
Ebox,Infinis6  ,84961,undisclosed location,50,1,,,,,,,2012-06-24
Ebox,bjb320  ,84957,"Montreal, QC, Canada",45,12,100,0,100,50,100,100,2012-06-24
Ebox,zafrael  ,84952,"Brossard, QC, Canada",50,,75,75,100,100,100,100,2012-06-24
Ebox,patav  ,84953,"Saint-Leonard, QC, Canada",94,,100,100,75,100,75,100,2012-06-24
Ebox,ngc6751  ,84951,j1n0t5,32,4,75,100,100,75,75,100,2012-06-24
Ebox,fujifilm  ,84950,"Mont-Royal, QC, Canada",60,,100,100,100,100,100,100,2012-06-24
Ebox,profduweb  ,84949,"Saint-Augustin-De-Desmaures, QC, Canada",,,100,100,100,100,100,100,2012-06-24
Ebox,kynax  ,84948,"Brossard, QC, Canada",46,15,100,100,100,75,75,100,2012-06-24
Ebox,chrisdes13  ,84947,J7V 0M7,45,,100,100,100,100,100,100,2012-06-24
Ebox,QuickSiR  ,84946,"Pierrefonds, QC, Canada",50,14,,,,,,,2012-06-24
Ebox,anne.fleischman ,,"Montreal, QC, Canada",,,100,100,75,100,100,75,2012-06-24
Ebox,rednekcowboy  ,84926,"Longueuil, QC, Canada",60,60,100,100,100,100,100,100,2012-06-24
Ebox,siver2  ,84894,"Montreal, QC, Canada",45,,25,75,0,25,25,25,2012-06-24
Ebox,ohmer  ,84860,"Quebec, QC, Canada",55,30,100,50,100,75,75,75,2012-06-24
Ebox,darktox  ,84781,"Montreal, QC, Canada",55,,100,100,100,100,100,100,2012-05-18
Ebox,xcimo  ,84761,"Gatineau, QC, Canada",55,7,100,100,100,100,100,100,2012-05-18
Ebox,irepressed  ,84734,"Montreal, QC, Canada",65,14,75,75,25,0,25,50,2012-05-18
Ebox,EmpireQc  ,84707,"Terrebonne, QC, Canada",55,3,100,100,100,100,100,100,2012-04-11
Ebox,(hidden by request) ,,"Mont-Royal, QC, Canada",37,30,75,50,50,100,50,75,2012-04-11
Ebox,Pokerplayer  ,84688,"Gatineau, QC, Canada",37,8,100,100,100,100,100,100,2012-04-11
Ebox,biglat1595  ,84630,"Quebec, QC, Canada",45,7,100,100,100,100,100,100,2012-04-11
Ebox,glavoie84  ,84035,"Quebec, QC, Canada",40,7,100,100,100,100,100,100,2012-04-11
Ebox,jnadeau  ,84650,"Blainville, QC, Canada",35,,100,100,100,100,100,100,2012-04-11
Ebox,InstantOcean  ,84647,"Montreal-Nord, QC, Canada",50,10,100,100,100,100,100,100,2012-04-11
Ebox,hlamus  ,84645,"Kirkland, QC, Canada",,,75,75,100,100,100,100,2012-04-11
Ebox,Yha  ,84637,"Montreal, QC, Canada",,,100,75,100,100,100,100,2012-04-11
Ebox,lethor  ,84635,"Quebec, QC, Canada",62,10,75,100,100,75,100,75,2012-04-11
Ebox,madmax69ca8  ,84633,"Saint-Laurent, QC, Canada",,,100,75,75,75,100,75,2012-04-11
Ebox,ftdube  ,84628,undisclosed location,40,9,100,100,75,100,100,100,2012-04-11
Ebox,cool9112  ,84627,"Montreal, QC, Canada",,,50,0,50,50,50,75,2012-04-11
Ebox,dams114  ,84625,"Montreal, QC, Canada",51,20,100,25,100,100,75,100,2012-04-11
Ebox,emimunchkin  ,84624,"Verdun, QC, Canada",42,12,100,75,100,50,100,100,2012-04-11
Ebox,(hidden by request) ,,"Thetford Mines, QC, Canada",45,7,100,100,100,100,100,100,2012-04-11
Ebox,(hidden by request) ,,H3H2S,31,,100,,,100,100,,2012-04-11
Ebox,(hidden by request) ,,H2H1T,46,,75,100,75,75,75,75,2012-04-11
Ebox,Johnny7691  ,84505,"Montreal, QC, Canada",,,100,100,100,100,100,100,2012-04-11
Ebox,cartrmm  ,84502,"Mirabel, QC, Canada",,,75,75,100,100,100,100,2012-04-11
Ebox,Yvanoe  ,84496,"Saint-Lazare, QC, Canada",,,100,100,100,100,100,100,2012-04-11
Ebox,broslayer  ,84487,"Laval, QC, Canada",,,100,100,100,100,100,100,2012-04-11
Ebox,skoub  ,84485,"Quebec, QC, Canada",,,100,100,100,100,100,100,2012-04-11
Ebox,skippercan  ,84416,"Longueuil, QC, Canada",40,7,100,50,100,100,100,100,2012-04-11
Ebox,robintre0  ,84474,"Quebec, QC, Canada",55,7,100,100,100,100,100,100,2012-04-11
Ebox,interwhat  ,84472,"Cowansville, QC, Canada",,,100,100,100,100,100,100,2012-04-11
Ebox,hosein.hashemi ,,"Montreal, QC, Canada",,,25,0,75,75,75,25,2012-04-11
Ebox,ndompierre1  ,84461,"Quebec, QC, Canada",45,10,100,100,100,100,100,100,2012-04-11
Ebox,nickctn  ,84460,"Dollard-Des-Ormeaux, QC, Canada",44,8,100,75,100,75,100,100,2012-04-11
Ebox,qxqx01  ,84459,undisclosed location,45,14,100,100,100,100,75,75,2012-04-11
Ebox,azus  ,84456,"Saint-Bruno, QC, Canada",32,7,100,100,100,,50,100,2012-04-11
Ebox,Piehunter  ,84449,"Saint-Leonard, QC, Canada",40,14,100,100,100,100,100,100,2012-04-11
Ebox,El_Tinelito  ,84448,Blainville,40,7,100,75,100,100,100,100,2012-04-11
Ebox,erbouchard  ,84447,"Quebec, QC, Canada",50,,100,100,100,100,100,100,2012-04-11
Ebox,lesage  ,84380,"Laval, QC, Canada",55,5,100,75,100,100,100,100,2012-04-11
Ebox,Bouchmil  ,84445,"Montreal, QC, Canada",35,20,75,0,100,100,100,100,2012-04-11
Ebox,saiplent  ,84444,Canada,,,100,100,100,100,100,100,2012-04-11
Ebox,ISPhappy  ,84443,"Mirabel, QC, Canada",37,,100,75,75,100,100,100,2012-04-11
Ebox,beausoleilm  ,84442,"Sainte-Julienne, QC, Canada",49,10,75,50,100,100,100,100,2012-04-11
Ebox,joetsylvie  ,84441,"Saint-Laurent, QC, Canada",39,,100,100,75,100,100,100,2012-04-11
Ebox,atomictea  ,84436,"Gatineau, QC, Canada",,,100,100,100,100,100,100,2012-04-11
Ebox,Raks  ,84434,"Longueuil, QC, Canada",55,,100,75,100,100,100,100,2012-04-11
Ebox,loubnani  ,84209,"Laval, QC, Canada",55,,100,100,100,100,100,100,2012-04-11
Ebox,WeaponX4  ,84432,undisclosed location,,,100,75,100,100,100,100,2012-04-11
Ebox,carignanf  ,84431,"Beloeil, QC, Canada",,,100,75,100,100,100,100,2012-04-11
Ebox,sg10  ,84430,"Quebec, QC, Canada",55,,75,0,75,75,75,75,2012-04-11
Ebox,Ecko404  ,84429,"Longueuil, QC, Canada",55,12,100,100,100,100,100,100,2012-04-11
Ebox,sprooky9  ,84427,"Saint-Jean-Sur-Richelieu, QC, Canada",54,,100,50,25,50,50,100,2012-04-11
Ebox,madmot  ,84426,"Laval, QC, Canada",,,100,100,75,75,100,75,2012-04-11
Ebox,Shiguza  ,84425,"Repentigny, QC, Canada",55,10,100,100,100,100,100,100,2012-04-11
Ebox,JoePro  ,84424,"Laval, QC, Canada",45,15,50,75,75,50,75,100,2012-04-11
Ebox,myownfur  ,84423,"Quebec, QC, Canada",54,6,100,100,100,75,75,100,2012-04-11
Ebox,florid63  ,84361,"Saint-Leonard, QC, Canada",42,16,75,75,100,100,100,100,2012-04-11
Ebox,doctorpimp  ,84421,"Les Cedres, QC, Canada",40,,100,100,100,100,100,100,2012-04-11
Ebox,Cossin  ,84420,"Montreal, QC, Canada",40,7,100,100,75,100,75,100,2012-04-11
Ebox,thestealth  ,84418,"Lasalle, QC, Canada",37,12,100,100,100,100,100,100,2012-04-11
Ebox,ncolarusso  ,84417,"Saint-Leonard, QC, Canada",,,100,50,100,100,100,100,2012-04-11
Ebox,(hidden by request) ,,"Saint-Amable, QC, Canada",,,100,100,100,100,100,100,2012-04-11
Ebox,alienzzz  ,84414,undisclosed location,50,14,100,100,75,100,100,100,2012-04-11
Ebox,Logos  ,83822,"Mont-Royal, QC, Canada",62,7,75,75,75,75,75,75,2012-03-06
Ebox,dawger11  ,84122,"Dorval, QC, Canada",62,16,100,50,75,100,100,100,2012-03-06
Ebox,SHY  ,84214,"Cote Saint-Luc, QC, Canada",55,15,100,100,100,100,100,100,2012-03-06
Ebox,(hidden by request) ,,"Montreal, QC, Canada",55,5,75,25,75,75,75,100,2012-03-06
Ebox,dduchaine9  ,84177,"Beaupre, QC, Canada",50,,100,100,100,100,100,100,2012-03-06
Ebox,oceliome  ,84169,"Montreal, QC, Canada",,,100,75,100,75,75,75,2012-03-06
Ebox,nopoint  ,84151,"Joliette, QC, Canada",,,100,100,100,100,100,100,2012-03-06
Ebox,elwe344  ,84150,"Montreal, QC, Canada",45,10,75,75,100,50,75,100,2012-03-06
Ebox,Sab20ri  ,84071,"Saint-Laurent, QC, Canada",45,1,75,100,100,100,100,100,2012-03-06
Ebox,cyberhero  ,84115,"Delson, QC, Canada",,,75,75,50,75,75,100,2012-03-06
Ebox,elnad2000  ,84100,"L'Ancienne-Lorette, QC, Canada",43,,75,75,100,100,100,100,2012-03-06
Ebox,cs  ,84089,"Repentigny, QC, Canada",60,10,100,75,100,100,100,100,2012-03-06
Ebox,luc12  ,84088,"Mirabel, QC, Canada",,,100,100,100,100,100,100,2012-03-06
Ebox,BCRandCo  ,84033,"Montreal, QC, Canada",32,7,100,100,100,100,100,100,2012-03-06
Ebox,montrealmontrealmontreal ,,"Montreal-Ouest, QC, Canada",,,75,75,75,75,75,75,2012-03-06
Ebox,lalie72  ,84079,"Varennes, QC, Canada",,,100,50,0,100,100,100,2012-03-06
Ebox,lalie72  ,84078,"Varennes, QC, Canada",,,100,50,0,100,100,100,2012-03-06
Ebox,bagster  ,84067,"Longueuil, QC, Canada",37,15,100,75,100,100,100,100,2012-03-06
Ebox,EJ_Mart  ,84066,j4y 0k5,45,14,100,100,100,100,100,100,2012-03-06
Ebox,JeeZ6  ,84062,"Quebec, QC, Canada",,,75,100,100,100,100,100,2012-03-06
Ebox,karimsam  ,84060,"Chambly, QC, Canada",,,100,100,100,100,100,100,2012-03-06
Ebox,MrRebooting  ,84058,"Montreal, QC, Canada",,,100,100,100,100,100,100,2012-03-06
Ebox,Flook  ,84055,"Laval, QC, Canada",9,,100,100,50,75,75,75,2012-03-06
Ebox,lebel  ,84048,"Boucherville, QC, Canada",44,,100,75,100,,100,100,2012-03-06
Ebox,ulricbb  ,84047,"Deux-Montagnes, QC, Canada",37,12,75,75,100,100,75,75,2012-03-06
Ebox,saphir47  ,84045,"Sainte-Sophie, QC, Canada",,,100,100,100,100,100,100,2012-03-06
Ebox,nodiaque1  ,84044,"Laval, QC, Canada",36,,100,100,100,100,100,100,2012-03-06
Ebox,BigLou  ,84041,"L'Ile-Perrot, QC, Canada",,,100,75,100,100,100,100,2012-03-06
Ebox,IMHERETOSTAY  ,84039,G2C0H1,,,100,100,100,100,100,100,2012-03-06
Ebox,venomzeus  ,84037,"Montreal, QC, Canada",55,2,75,75,100,75,75,75,2012-03-06
Ebox,Velix  ,84036,"La Prairie, QC, Canada",,,100,100,100,100,100,100,2012-03-06
Ebox,rpv26  ,84028,"Longueuil, QC, Canada",39,,100,100,100,100,100,100,2012-03-06
Ebox,remsad  ,84030,"Quebec, QC, Canada",55,7,100,100,75,100,100,100,2012-03-06
Ebox,niggizito  ,84029,"Montreal, QC, Canada",,,100,100,100,100,100,100,2012-03-06
Ebox,cs  ,84027,"Repentigny, QC, Canada",60,10,100,75,100,100,100,100,2012-03-06
Ebox,SueC  ,84006,"Dollard-Des-Ormeaux, QC, Canada",56,14,100,100,100,100,100,100,2012-03-06
Ebox,Oxidd  ,83965,"Laval, QC, Canada",45,15,100,100,100,100,100,100,2012-01-29
Ebox,(hidden by request) ,,"Montreal, QC, Canada",,,100,100,100,100,100,100,2012-01-29
Ebox,saabbaby  ,83838,"Pierrefonds, QC, Canada",38,,100,100,100,100,100,100,2012-01-29
Ebox,sunshine3  ,83858,undisclosed location,32,,100,75,100,100,100,100,2012-01-29
Ebox,vnhfremen  ,83854,"Quebec, QC, Canada",63,7,100,75,100,100,100,100,2012-01-29
Ebox,siliziumm  ,83841,"Saint-Jean-Sur-Richelieu, QC, Canada",32,14,100,100,100,100,100,100,2012-01-29
Ebox,technicien7  ,83819,"Saint-Leonard, QC, Canada",,,100,75,75,100,100,100,2012-01-29
Ebox,(hidden by request) ,,"Montreal, QC, Canada",42,,50,,100,75,100,50,2012-01-29
Ebox,xilbus  ,83560,j9h-4l2,37,,100,100,100,100,100,100,2011-12-24
Ebox,Tahui  ,83475,"Montreal, QC, Canada",,,100,100,100,100,100,75,2011-12-24
Ebox,NicolasR  ,83471,"Mascouche, QC, Canada",32,7,100,100,100,100,100,100,2011-12-24
Ebox,kreuser  ,83454,"Verdun, QC, Canada",,,100,100,75,100,100,100,2011-12-24
Ebox,ricecharles ,,undisclosed location,,,75,75,75,100,75,75,2011-12-24
Ebox,(hidden by request) ,,"Westmount, QC, Canada",31,,50,75,100,100,75,100,2011-11-17
Ebox,andrelagace12 ,,"Cowansville, QC, Canada",,,100,100,100,100,100,100,2011-11-17
Ebox,Merentar  ,83172,"Sainte-Catherine, QC, Canada",57,,75,75,75,,75,75,2011-11-17
Ebox,tbca  ,83209,"Stoney Creek, ON, Canada",56,4,100,100,100,50,100,100,2011-11-17
Ebox,Voffka  ,83182,M4Y0A2,,,100,100,100,100,100,100,2011-11-17
Ebox,(hidden by request) ,,"Montreal, QC, Canada",,,100,100,100,100,100,100,2011-11-17
Ebox,Latrine08  ,82723,"Montreal, QC, Canada",,,100,100,100,100,100,100,2011-10-12
Ebox,Yacee  ,82965,"Laval, QC, Canada",,,100,50,100,75,100,100,2011-10-12
Ebox,burritos123  ,82962,undisclosed location,32,15,75,0,100,50,75,100,2011-10-12
Ebox,jaya5  ,82959,"Dundas, ON, Canada",35,4,100,100,100,100,100,100,2011-10-12
Ebox,poker85  ,82958,Laval,35,,100,100,100,100,100,100,2011-10-12
Ebox,jp.rocheleau ,,"Pointe-Aux-Trembles, QC, Canada",34,14,75,75,75,75,75,75,2011-10-12
Ebox,TakeTheFifth  ,64066,"Anjou, QC, Canada",40,5,100,100,100,75,100,75,2011-10-12
Ebox,(hidden by request) ,,"Laval, QC, Canada",,,0,100,100,50,50,0,2011-10-12
Ebox,(hidden by request) ,,undisclosed location,36,60,75,75,75,100,75,100,2011-10-12
Ebox,miracle03  ,82748,"Montreal, QC, Canada",37,31,75,25,50,75,75,100,2011-10-12
Ebox,bryvn  ,82718,"Montreal, QC, Canada",,,75,75,50,75,75,75,2011-10-12
Ebox,(hidden by request) ,,"Plantagenet, ON, Canada",,,75,75,75,75,75,75,2011-10-12
Ebox,luckied  ,82528,"Montreal, QC, Canada",36,13,100,100,100,100,100,100,2011-09-05
Ebox,ncg73 ,,"Montreal, QC, Canada",,,50,50,50,25,50,75,2011-09-05
Ebox,suzys  ,82383,"London, ON, Canada",44,5,100,100,100,100,100,100,2011-09-05
Ebox,C4X  ,82391,"Montreal, QC, Canada",,,75,75,75,100,75,100,2011-09-05
Ebox,ccbourbon  ,82389,"Mirabel, QC, Canada",31,1,75,75,100,100,75,75,2011-09-05
Ebox,toddbee  ,82369,"Montreal, QC, Canada",32,14,100,75,100,100,100,100,2011-09-05
Ebox,petitb  ,82368,"Montreal, QC, Canada",,,50,50,50,75,75,75,2011-09-05
Ebox,bryan.b.hayes ,,"Brossard, QC, Canada",32,4,100,100,100,100,100,100,2011-07-31
Ebox,hondacrv69 ,,"Belleville, ON, Canada",24,,100,50,25,25,25,50,2011-07-31
Ebox,Mig21  ,82166,"Maple, ON, Canada",46,5,100,100,100,100,100,100,2011-07-31
Ebox,straw  ,81771,"Quebec, QC, Canada",41,7,100,100,100,100,100,100,2011-07-31
Ebox,bosto  ,82146,"Quebec, QC, Canada",66,,100,100,50,,,75,2011-07-31
Ebox,(hidden by request) ,,Non,,,100,100,75,100,100,75,2011-07-31
Ebox,anh2  ,82017,"Brampton, ON, Canada",40,10,50,50,75,100,75,50,2011-06-24
Ebox,smitamulk ,,"Montreal, QC, Canada",38,7,,100,100,100,100,100,2011-06-24
Ebox,neoseraph  ,81768,"Laval, QC, Canada",30,10,75,75,75,75,75,75,2011-06-24
Ebox,harri234 ,,"Thornhill, ON, Canada",,,100,100,100,100,100,100,2011-06-24
Ebox,max_chevalier_lefevre ,,"La Baie, QC, Canada",75,7,75,75,50,50,25,75,2011-05-19
Ebox,(hidden by request) ,,"Montreal, QC, Canada",,,75,100,100,100,100,100,2011-05-19
Ebox,(hidden by request) ,,"Etobicoke, ON, Canada",,,100,100,75,100,100,100,2011-05-19
Ebox,(hidden by request) ,,"Montreal, QC, Canada",32,6,100,75,50,100,100,100,2011-04-12
Ebox,jfmezei  ,73855,"Beaconsfield, QC, Canada",37,1,75,75,100,100,75,75,2011-04-12
Ebox,(hidden by request) ,,undisclosed location,32,10,100,100,100,100,100,75,2011-04-12
Ebox,renotte6  ,81157,"Jonquiere, QC, Canada",40,3,100,100,100,100,100,100,2011-04-12
Ebox,nickvin  ,81119,"Deux-Montagnes, QC, Canada",65,8,100,50,100,,100,75,2011-04-12
Ebox,(hidden by request) ,,J3V1Q1,31,4,100,100,100,100,100,100,2011-04-12
Ebox,. ,,undisclosed location,,,100,50,75,50,50,0,2011-04-12
Ebox,(hidden by request) ,,"Alma, QC, Canada",,,100,100,100,100,100,100,2010-11-17
Ebox,Bloomfield  ,79118,"Sherbrooke, QC, Canada",47,,100,100,100,100,100,100,2010-10-12
Ebox,(hidden by request) ,,"Verdun, QC, Canada",45,7,100,100,75,100,100,75,2010-10-12
Ebox,armrob  ,77999,"Montreal, QC, Canada",55,,75,50,100,75,100,75,2010-06-24
Ebox,bstormer  ,76766,"Brossard, QC, Canada",112,,75,75,75,75,75,75,2010-06-24
Ebox,agreen416  ,76190,"Scarborough, ON, Canada",13,1,100,100,100,100,100,100,2009-12-23
Ebox,liggyman  ,74863,"North York, ON, Canada",53,1,100,100,100,100,100,100,2009-09-05
Ebox,(hidden by request) ,,"Montreal, QC, Canada",54,6,75,75,75,100,75,75,2009-09-05
Ebox,(hidden by request) ,,undisclosed location,45,1,75,50,75,50,75,75,2009-09-05
Ebox,psychoz  ,74449,"Riviere-Du-Loup, QC, Canada",58,1,100,100,100,100,100,75,2009-07-30
Ebox,icyo  ,73968,"Verdun, QC, Canada",67,,75,100,50,75,75,75,2009-06-24
Ebox,mphantom2  ,73891,"Verdun, QC, Canada",50,30,75,75,100,100,100,100,2009-05-18
Ebox,Monsieur Z  ,73871,"Montreal, QC, Canada",22,1,100,100,100,100,100,100,2009-05-18
Ebox,(hidden by request) ,,H3V4P1,39,3,100,100,100,100,100,100,2009-05-18
Ebox,lstcll  ,73773,"Verdun, QC, Canada",59,,50,100,75,100,75,100,2009-05-18
Ebox,(hidden by request) ,,"Saint-Bruno, QC, Canada",45,5,75,100,100,100,100,100,2009-05-18
Ebox,(hidden by request) ,,"Montreal, QC, Canada",56,4,100,100,100,100,100,100,2009-05-18
Ebox,(hidden by request) ,,"Montreal, QC, Canada",50,,100,75,100,100,75,75,2009-04-12
Ebox,gnumantsc  ,72541,undisclosed location,,,100,75,100,100,100,100,2009-03-06
Ebox,corkyy  ,69048,"Laval, QC, Canada",101,2,100,75,100,100,100,25,2008-11-17
Ebox,EUS  ,55480,"Montreal, QC, Canada",55,,100,100,100,75,100,100,2008-10-11
Ebox,dtportnoy69  ,68376,"Montreal, QC, Canada",75,,100,100,100,100,100,100,2008-05-18
Ebox,BlueDark  ,65880,"Montreal, QC, Canada",,,,,,,,,2007-12-24
Ebox,westvv  ,65593,M2J 1U8,,,,,75,75,75,50,2007-12-24
Ebox,camille95 ,,"Montreal, QC, Canada",74,,100,75,100,100,100,100,2007-10-12
Ebox,cr1ms0r  ,64027,"Montreal, QC, Canada",64,7,100,50,100,75,100,100,2007-10-12
Ebox,Brano  ,54579,"Burlington, ON, Canada",51,,100,100,100,100,75,75,2007-09-05
Ebox,tiny99  ,57842,undisclosed location,,,100,100,100,100,100,100,2007-09-05
Ebox,JayMan26  ,57316,"Pembroke, ON, Canada",50,3,0,0,0,0,0,0,2007-05-19
Ebox,fromage5  ,55482,"Montreal, QC, Canada",51,3,100,100,100,100,100,100,2007-01-29
Ebox,niacine  ,58687,"Quebec, QC, Canada",39,4,100,100,100,100,75,100,2006-12-24
Ebox,Swingline1  ,58686,"Saint-Bruno, QC, Canada",34,2,100,100,100,100,100,100,2006-12-24
Ebox,Sppedgod  ,58680,"Saint-Eustache, QC, Canada",79,3,100,100,100,100,75,100,2006-12-24
Ebox,Atticka  ,55935,"Montreal, QC, Canada",39,7,50,100,100,100,100,75,2006-05-18
Ebox,shodanx  ,55636,"Saint-Liguori, QC, Canada",39,7,100,100,100,100,100,100,2006-04-12
Ebox,ocapsra  ,55575,"Toronto, ON, Canada",47,6,75,75,75,100,100,100,2006-04-12
Ebox,Bicephale  ,55552,canada,50,2,75,75,75,75,75,75,2006-04-12
Cogeco,Conssole  ,96600,"Bath, ON, Canada",110,7,75,75,50,0,50,50,2021-03-06
Cogeco,gts  ,96558,"Oakville, ON, Canada",103,10,75,50,50,25,25,50,2020-12-23
Cogeco,docbill  ,65006,"Stoney Creek, ON, Canada",80,5,100,100,100,25,100,75,2019-10-12
Cogeco,Huggybear  ,96010,"Sarnia, ON, Canada",,,50,50,25,50,50,25,2019-06-24
Cogeco,Cal  ,91014,"Asbestos, QC, Canada",90,,25,75,75,50,0,0,2018-11-17
Cogeco,Kaloni  ,95677,"Smiths Falls, ON, Canada",141,,75,50,50,25,50,0,2018-09-05
Cogeco,Jwheels  ,95695,"Chatham, ON, Canada",73,21,25,75,75,50,75,100,2018-09-05
Cogeco,Jackorama  ,94851,"Kingston, ON, Canada",87,,100,100,50,0,0,0,2018-09-05
Cogeco,Bry  ,79613,Canada,170,,50,50,75,50,75,50,2017-10-11
Cogeco,nalezinski  ,95173,"Niagara Falls, ON, Canada",167,,25,50,0,0,0,0,2017-10-11
Cogeco,JavaFizzed  ,44423,"Napanee, ON, Canada",85,,75,100,100,75,75,25,2017-09-05
Cogeco,Wookieinwuv  ,95075,"Windsor, ON, Canada",218,,75,100,75,75,75,50,2017-09-05
Cogeco,SarahAdams  ,95051,"Peterborough, ON, Canada",1785,,0,50,50,0,0,0,2017-07-30
Cogeco,RavingZomb  ,94890,undisclosed location,160,,0,0,0,0,0,0,2017-05-18
Cogeco,WindsorGirl  ,65837,"Windsor, ON, Canada",78,,75,75,0,50,50,50,2017-05-18
Cogeco,chdude3  ,41759,"Oakville, ON, Canada",48,,50,25,75,100,75,25,2016-10-11
Cogeco,jeisenberg  ,40281,"Windsor, ON, Canada",45,3,100,100,100,100,100,75,2016-09-05
Cogeco,Airwolf  ,44108,"Windsor, ON, Canada",65,,75,75,100,75,100,100,2016-09-05
Cogeco,lockejcole  ,82957,"Hamilton, ON, Canada",87,3,100,100,100,100,100,50,2016-06-24
Cogeco,linus  ,93832,Canada,97,2,100,100,100,100,100,100,2016-03-06
Cogeco,remotecrab  ,93745,"Windsor, ON, Canada",65,7,100,100,100,50,75,75,2016-03-06
Cogeco,EShort  ,93476,Canada,200,,50,75,25,0,0,50,2015-11-17
Cogeco,urbanriot  ,58557,"St Catharines, ON, Canada",129,,50,50,100,50,75,75,2015-11-17
Cogeco,LNugent  ,92785,"Belleville, ON, Canada",80,,75,75,0,0,0,0,2015-11-17
Cogeco,dannyu87  ,93181,"Stoney Creek, ON, Canada",60,,75,50,0,0,0,0,2015-09-05
Cogeco,maximilien  ,92788,Canada,72,999,100,100,100,100,100,50,2015-05-19
Cogeco,p5ku  ,42966,"Oakville, ON, Canada",85,4,100,75,100,75,50,50,2015-03-07
Cogeco,captron5  ,92251,"North Bay, ON, Canada",185,,0,25,25,25,25,0,2015-01-29
Cogeco,ancodia  ,64131,canada,65,,75,100,100,75,75,50,2014-12-24
Cogeco,exuals  ,91965,Canada,60,3,25,25,0,0,0,0,2014-10-12
Cogeco,Valendite  ,91807,"St Catharines, ON, Canada",59,7,100,100,100,100,100,50,2014-09-05
Cogeco,MysticGuitar  ,87144,"Waterdown, ON, Canada",300,6,75,75,0,50,25,0,2014-09-05
Cogeco,Doublec  ,91724,"Acton, ON, Canada",180,,50,75,50,50,25,25,2014-09-05
Cogeco,Mokmo  ,50205,"Saint-Georges, QC, Canada",45,5,75,100,100,100,25,25,2014-07-31
Cogeco,Stancebeck  ,91534,CANADA,113,5,50,50,50,0,0,25,2014-07-31
Cogeco,Verno  ,91517,"Grimsby, ON, Canada",68,5,25,75,25,50,50,25,2014-07-31
Cogeco,sommervr  ,91464,Canada,170,1,0,0,0,0,0,0,2014-07-31
Cogeco,Keaters  ,86649,"Chatham, ON, Canada",87,6,100,100,100,0,0,100,2014-05-18
Cogeco,teddy  ,79206,"Kingston, ON, Canada",72,,100,100,100,100,100,25,2014-03-06
Cogeco,The Hobbit  ,70354,"Peterborough, ON, Canada",129,,75,75,100,100,25,25,2014-03-06
Cogeco,cableuser123  ,90054,"Chatham, ON, Canada",110,30,50,75,100,50,50,25,2014-03-06
Cogeco,hypocrit  ,89647,Canada,41,7,,,,,,,2014-03-06
Cogeco,Beaugrand  ,88698,"Acton Vale, QC, Canada",68,200,50,75,0,50,50,0,2014-03-06
Cogeco,Kergan  ,42173,"Petawawa, ON, Canada",,3,100,100,75,50,0,0,2014-03-06
Cogeco,unsatified  ,89495,undisclosed location,,,50,50,50,0,50,0,2014-03-06
Cogeco,toeppa  ,89447,"Hamilton, ON, Canada",120,,,,,,,,2014-03-06
Cogeco,toyopl  ,89275,"Milton, ON, Canada",,1,75,75,100,50,75,50,2014-01-29
Cogeco,uncogeco  ,89240,"Belleville, ON, Canada",,,50,50,50,50,0,0,2013-12-23
Cogeco,hairspring  ,76067,"Oakville, ON, Canada",65,10,100,100,75,100,75,75,2013-12-23
Cogeco,WolfersDen  ,89127,"Amherstburg, ON, Canada",71,,0,50,50,25,75,50,2013-12-23
Cogeco,JB9  ,74045,undisclosed location,100,4,100,100,75,100,75,50,2013-11-17
Cogeco,Bye internet  ,88770,canada,51,,25,25,75,75,50,50,2013-11-17
Cogeco,Fowad  ,88607,"Trenton, ON, Canada",145,,75,75,75,50,0,0,2013-10-11
Cogeco,sovanilla  ,88335,"Mount Hope, ON, Canada",,,100,100,100,100,100,50,2013-09-05
Cogeco,(hidden by request) ,,n9h1j,180,,50,50,75,50,25,0,2013-07-30
Cogeco,maxboha  ,87593,"Acton Vale, QC, Canada",60,60,75,50,100,100,100,25,2013-06-24
Cogeco,averagecdn  ,77704,"Windsor, ON, Canada",31,,25,50,75,25,100,25,2013-06-24
Cogeco,Kraftyy  ,87765,"Hamilton, ON, Canada",60,,50,25,25,50,50,0,2013-06-24
